"product_id","product_name","alergen_tags"
"6672","Organic Crack'd Almond Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"15181","Fix & Fogg Cashew And Maple Almond Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"8034","Alfie''s Food Co. Almond, Brazil & Cashew (ABC) Butter (250g)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"8461","Ceres Organics Quinoa, Cacao & Millet Hot Cereal","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"8720","Food to Nourish Chocolate Hazelnut Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13671","Uncle Tobys Quick Oats Creamy Vanilla","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13490","Harraways Wholegrain Oats Traditional","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4902","Primal Breakfast Mix","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"6662","Almond Chia & Hemp Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"11000","Uncle Tobys Milk Oaties","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8449","Ceres Organics Paleo Organic Hot Cereal","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"14091","Pams Instant Oats Original Sachets","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13469","Something To Crow About Keto Muesli Pecan & Cinnamon","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13672","Pure Delish No Grain-ola Cereal Peach, Pecan & Vanilla","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"12216","Tasti Smooshed Wholefood Snack Balls Berry Cashew & Cacao","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13479","Uncle Tobys Rolled Oats","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15183","Pams Finest Deluxe Almond Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"11922","Something To Crow About Muesli Keto Gingernut & Almond","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13471","Uncle Tobys Quick Oats Original","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4903","Organic Caramel Apple Pie Super Granola","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"6660","Cashew Coconut & Hemp Spread - Smooth","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"8929","Kialla Organic Rolled Oats","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"6943","Rich Chocolate Coconut Keto Slice (10x60g)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9948","Cacao & Coconut Probiotic Keto Granola","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"12971","Sanitarium Up & Go Breakfast Drink Chocolate No Added Sugar","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11923","Something To Crow About Muesli Almond Maple & Cacao Probiotic","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"7490","Food to Nourish Paleo's Breakfast Adventure","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"14029","Jordans Simply Crunchy Oat Granola","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4929","Coconut Chocolate Spread Organic","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9297","Brookfarm Gluten Free Porrij","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"8925","Kialla Organic Wholegrain Rye Flour Bulk","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11919","The Mighty Food Kitchen Keto Granola Grain-free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"7498","Food to Nourish Almond Gingernut Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"14116","Pams Wholegrain Oats","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7410","Loving Earth Hazelnut Chocolate Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"14126","Pams Creamy Porridge","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7754","Macadamia Clusters Keto Granola","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13654","The Mighty Food Kitchen Keto Granola Grain-free Raspberry","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9134","Hubbards Thank Goodness Gluten Free Original","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9954","Fix and Fogg Chocolate Almond Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9220","Ceres Organic AbC Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13472","Pure Delish Grain-ola Cereal Black Doris Plum","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"4887","Strawberry & Pistachio Breakfast Mix","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"7771","Cinnamon Pecan Keto Granola","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"15447","Good Farmers Raspberries & Coconut Muesli","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"10826","Macro Nut Butter Spread Cashew","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13480","Harraways Oats Steel Cut Original","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7488","Food to Nourish Sprouted Luscious Lemon Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"7772","Almond & Cardamom Keto Granola","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"15188","Forty Thieves Crunchy Almond Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9964","Sweet Not Sugar â€“ No Grainer Grain Free Keto Breakfast","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"6669","Organic Crack'd Hazelnut Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"6671","Organic Crack'd Cashew Butter","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"11932","Glorious Free Rolled Oats Wheat Free","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11005","Harraways Wholegrain Oats Organic","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"14101","Pams Rolled Oats","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13492","Countdown Quick Oats Australian","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"6661","Cashew Coconut & Hemp Spread - Crunchy","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"9130","Orgran Sugarfree Acai & Coconut Cereal","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13658","Pure Delish Grain-ola Cereal Citrus & Spice","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"6408","Chocolate Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Tree-nut Free"",""Wheat Free""]"
"7333","Melrose Nut Butter Spread Coconut Cashew","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"7489","Food to Nourish Sprouted Hemp Seed Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Wheat Free""]"
"13464","Uncle Tobys Rolled Oats","[""Dairy Free"",""Egg Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11722","Pop N Good Popcorn Lunch Pack","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15507","Bega Cream Cheese Cheddar Spread","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8723","Bulk Deal: Cobs Popcorn Natural Cheddar Cheese","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"16062","Anathoth Farm Berry Fruit Mince","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9821","Bulk Deal: Cobs Popcorn Natural Butter","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15523","Manawa Honey Gift Pack","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8817","Organic Raw Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8962","Lowan Cocoa Bombs","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13312","Countdown Cherries Stoneless","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15506","Manuka Doctor Multifloral Honey 40+ MGO","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15528","Airborne Vipers Bugloss Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"14084","Nature's Path Crispy Rice Cereal","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12532","Happy Snack Bean Snacks Roasted Chic Peas 150g","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7955","Organic Acai Superfood Drink - Original (12x1L)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9136","Kelloggâ€™sÂ® Corn Flakes Gluten Free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4899","New Zealand Rewarewa Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7507","Eclipse Organics Corn Flakes Traditional Wholegrain","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15526","Pams Creamed Clover Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15185","Anathoth Farm Marmalade With Ginger","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"6835","Natural Seasoning Blend - Curry (12x30g)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11455","Countdown Apricot Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12389","Arataki Manuka Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15527","Bonne Maman Fig Conserve","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15149","Pams Plum Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7583","Cobs Popcorn Multipack Sea Salt (10x5x13g)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8880","Bulk Deal: Cobs Popcorn Organic Sea Salt","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12559","Sunreal Apricots 200g Snack Pack","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4889","Manuka Honey Blend","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11545","Ocean Spray Cranberry Sauce Whole Berry","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9400","VGood Peanot Butter Smooth","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15187","Pams Apricot & Ginger Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8818","Active Jellybush Honey (MGO 800+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8816","Pure Manuka Honey (UMF 10+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15166","Pams Raspberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8820","Active Jellybush Honey (MGO 550+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11515","Craigs Plum Jam Black Doris","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15515","Bonne Maman Blueberry Conserve","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12377","Countdown Raspberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15529","Pams Creamed Clover Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15150","Anathoth Farm Plum Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15217","Bonne Maman Orange Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4886","New Zealand Manuka Blend Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11449","Barkers Spreadable Fruit Wild Berry No Refined Sugar","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8864","Good Morning Quinoa Puffs","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"16086","Pams Apricot Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15165","Rose's Conserve Strawberry","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15179","Jeremy's Bee Mellow Whipped Honey For Toast","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11512","Barkers Spreadable Fruit Raspberry No Refined Sugar","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15184","Pams Blackcurrant Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"16047","Pams Fruit Pack California Raisins","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15196","Airborne Manuka With Wildflower Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12541","Sunmaid Raisins","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15508","St. Dalfour Orange Marmalade Fruit Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15154","Pams Boysenberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15501","Bonne Maman Raspberry Conserve","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8484","Ceres Organics Roasted Seaweed (8)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9293","Natures Path Corn Flakes Fruit Sweetened","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9294","Good Morning Organic Amaranth Puffs","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13311","Countdown Cherries Morello","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11451","St Dalfour Blueberry Jam Wild","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12376","Craigs Apricot Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15160","Joknal Low Calorie Raspberry Jam Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12772","Countdown Blackberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15169","Joknal Low Calorie Apricot Jam Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4901","New Zealand Wildflower Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12430","Hantz Creamed Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15511","Mother Earth Manuka Honey UMF 5+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8866","Good Morning Millet Puffs","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13776","Waimete Manuka Honey Mgo 50+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"16018","Pams Fruit Pack California Raisins","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12769","Barkers Plum Jam Black Doris","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12950","Mother Earth Multiflora Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4909","Kids Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
